applicant_id,state,density,job_id,title_raw,source,employer,policy_adjusted_score,base_fit_score,eligibility_status,n_gaps,primary_gap,match_label,rank
d01d8ed7-8417-4c55-b635-098648084059,AK,2,c94f3763-7c07-414c-9f9c-c1b8f9280c7a,"Lead Senior Wind Hub Technician - Fire Island (Anchorage, AK)",scraper,GE Vernova,15.82,21.82,ineligible,2,job_family_compatibility,low_fit,1
d0f737fe-aa80-43d7-9649-3f7d8046f93c,AK,1,c94f3763-7c07-414c-9f9c-c1b8f9280c7a,"Lead Senior Wind Hub Technician - Fire Island (Anchorage, AK)",scraper,GE Vernova,15.17,21.17,ineligible,2,job_family_compatibility,low_fit,1
d1c10677-7357-412f-bbcb-36f49522bc9e,IA,2,8e06db2f-46d1-4c95-9260-54d0d5bf7939,Production Operator,scraper,Schneider Electric,54.40,48.40,near_fit,2,job_family_compatibility,moderate_fit,1
d1c10677-7357-412f-bbcb-36f49522bc9e,IA,2,ee77e28f-dc40-4a0f-92eb-f49562febe70,Manufacturing Production Worker,scraper,Schneider Electric,51.38,45.38,near_fit,2,job_family_compatibility,moderate_fit,2
d1c10677-7357-412f-bbcb-36f49522bc9e,IA,2,df73ef56-a006-40de-ba19-b61ebe2c0704,Manufacturing Production Worker,scraper,Schneider Electric,52.92,46.92,near_fit,3,job_family_compatibility,moderate_fit,3
d1c10677-7357-412f-bbcb-36f49522bc9e,IA,2,31d4ed44-8500-44fe-8e98-8926fa2dc95a,Quality Technician - 2nd Shift,scraper,Schneider Electric,49.42,43.42,near_fit,3,job_family_compatibility,moderate_fit,4
d1c10677-7357-412f-bbcb-36f49522bc9e,IA,2,a739d570-4a41-4688-a355-cfa5fc8a8192,Quality Technician - 3rd Shift,scraper,Schneider Electric,49.42,43.42,near_fit,3,job_family_compatibility,moderate_fit,5
d26ac804-7e5e-4b68-b190-2eb68f608637,ID,1,b02f1e6a-a061-457e-bc5d-4660236b7507,"Wind Hub Technician - Idaho 1 (Idaho Falls, ID)",scraper,GE Vernova,50.69,44.69,near_fit,3,job_family_compatibility,moderate_fit,1
d284e306-8f11-48b5-9a78-e15a82bb2995,CO,2,bd04aa5e-2928-4847-9744-1547a1ab34f1,Material Handler - Forklift / Warehouse Operator,scraper,Ball Corporation,52.37,46.37,near_fit,2,job_family_compatibility,moderate_fit,1
d388f0dd-36b1-483a-b54c-129f7da34420,IL,2,fc5c1942-f214-48df-971b-7037fe3e837b,Warehouse Specialist,scraper,Southwire,53.16,47.16,near_fit,2,job_family_compatibility,moderate_fit,1
d388f0dd-36b1-483a-b54c-129f7da34420,IL,2,261a3edb-0c61-4e40-9158-f20534009c48,"Hourly Production Team Member - Temporary Full Time - Chicago, IL",scraper,Ford Motor Company,51.80,45.80,near_fit,2,job_family_compatibility,moderate_fit,2
d388f0dd-36b1-483a-b54c-129f7da34420,IL,2,49901a3c-4bf5-43a9-95ff-55190786efcd,Field Service Representative,scraper,Schneider Electric,51.16,45.16,near_fit,2,job_family_compatibility,moderate_fit,3
d388f0dd-36b1-483a-b54c-129f7da34420,IL,2,73c15577-8c61-4e8c-9320-8d11d8918722,Systems Field Service Representative - Chicago,scraper,Schneider Electric,51.16,45.16,near_fit,2,job_family_compatibility,moderate_fit,4
d388f0dd-36b1-483a-b54c-129f7da34420,IL,2,268dd605-3bff-4563-ab00-de5ff47358a1,Field Service Representative,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,5
d388f0dd-36b1-483a-b54c-129f7da34420,IL,2,738888d5-42a6-46d6-a8f2-415f663dda9f,Field Service Representative - Secure Power/Electronic,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,6
d388f0dd-36b1-483a-b54c-129f7da34420,IL,2,fcace57a-06c3-4e68-8e04-6b1157ecad61,BMS Service Account Executive,scraper,Schneider Electric,45.61,39.61,near_fit,3,job_family_compatibility,moderate_fit,7
d42f1b84-1641-42cf-a472-48ac2526ad9f,AR,2,c1557174-f263-4b94-acae-541575223397,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,51.71,45.71,near_fit,2,job_family_compatibility,moderate_fit,1
d42f1b84-1641-42cf-a472-48ac2526ad9f,AR,2,b5eb6630-f8fa-4f4b-8b46-df30db6d53b0,Field Service Representative,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,2
d462783b-05f6-4a62-946a-f1184d3fd20d,AK,1,c94f3763-7c07-414c-9f9c-c1b8f9280c7a,"Lead Senior Wind Hub Technician - Fire Island (Anchorage, AK)",scraper,GE Vernova,15.17,21.17,ineligible,2,job_family_compatibility,low_fit,1
d5920d75-9e43-41ee-a013-b20a48897453,ID,1,b02f1e6a-a061-457e-bc5d-4660236b7507,"Wind Hub Technician - Idaho 1 (Idaho Falls, ID)",scraper,GE Vernova,50.69,44.69,near_fit,3,job_family_compatibility,moderate_fit,1
d595b571-0cc1-4693-8c61-5f3dd08eb381,FL,2,0cf3e86d-7b7b-49b5-b0e7-95f732a9356b,Service Representative - ASCO - Miami,scraper,Schneider Electric,60.28,54.28,near_fit,1,required_credential_compatibility,good_fit,1
d595b571-0cc1-4693-8c61-5f3dd08eb381,FL,2,d6ce56c8-37c1-4825-9f1c-6a380cc955c6,Service Representative - ASCO - Tallahassee,scraper,Schneider Electric,60.28,54.28,near_fit,1,required_credential_compatibility,good_fit,2
d6f906fd-2b7c-4a58-acd7-52c744ebd22f,IA,2,ad9ace0a-35e9-4b3a-945f-ea189fa9909a,High Voltage Technician III,scraper,GE Vernova,20.03,26.03,ineligible,1,required_credential_compatibility,low_fit,1
d9efd468-486a-44ef-90d1-c7de1a826958,HI,1,e59950c8-3322-4281-a0b4-a3cdcef0c8af,Material Handler,scraper,Ball Corporation,51.74,45.74,near_fit,2,job_family_compatibility,moderate_fit,1
da7d4353-1a17-482f-ac69-bc83af604183,FL,2,0cf3e86d-7b7b-49b5-b0e7-95f732a9356b,Service Representative - ASCO - Miami,scraper,Schneider Electric,51.16,45.16,near_fit,2,job_family_compatibility,moderate_fit,1
da7d4353-1a17-482f-ac69-bc83af604183,FL,2,d6ce56c8-37c1-4825-9f1c-6a380cc955c6,Service Representative - ASCO - Tallahassee,scraper,Schneider Electric,51.16,45.16,near_fit,2,job_family_compatibility,moderate_fit,2
da94bc45-79d9-46c7-89be-6b8f9fb8b54e,AZ,2,abb0d5f2-47b2-4d88-99e3-319caef8a27c,Manufacturing Cell Lead (2nd Shift),scraper,Schneider Electric,15.31,21.31,ineligible,1,job_family_compatibility,low_fit,1
da94bc45-79d9-46c7-89be-6b8f9fb8b54e,AZ,2,95614908-a096-4942-98c5-186ebfeb031f,HVAC-Electrical Technician,seed,Southwest Electric & HVAC,53.20,47.20,near_fit,2,job_family_compatibility,moderate_fit,2
da94bc45-79d9-46c7-89be-6b8f9fb8b54e,AZ,2,392f14b7-7f5d-4e24-a95c-91318ad5e80b,Field Service Representative - HVAC/Cooling,scraper,Schneider Electric,51.87,45.87,near_fit,2,job_family_compatibility,moderate_fit,3
da94bc45-79d9-46c7-89be-6b8f9fb8b54e,AZ,2,5b7de9fd-608f-4751-bf57-ea7f12da966f,Continuous Improvement Leader,scraper,Schneider Electric,49.55,43.55,near_fit,2,job_family_compatibility,moderate_fit,4
db0352b8-4723-44d4-b616-50e8ae9cefd4,IA,2,ad9ace0a-35e9-4b3a-945f-ea189fa9909a,High Voltage Technician III,scraper,GE Vernova,20.03,26.03,ineligible,1,required_credential_compatibility,low_fit,1
ddf5e740-8120-4996-b310-deedc5911ff8,FL,2,0cf3e86d-7b7b-49b5-b0e7-95f732a9356b,Service Representative - ASCO - Miami,scraper,Schneider Electric,51.16,45.16,near_fit,2,job_family_compatibility,moderate_fit,1
ddf5e740-8120-4996-b310-deedc5911ff8,FL,2,d6ce56c8-37c1-4825-9f1c-6a380cc955c6,Service Representative - ASCO - Tallahassee,scraper,Schneider Electric,51.16,45.16,near_fit,2,job_family_compatibility,moderate_fit,2
de00db31-95d4-4f59-b838-83ed787df553,FL,1,f49de743-0a5c-466f-aa6e-85a5e1abb8bf,Field Service Technician,scraper,GE Vernova,54.23,48.23,near_fit,2,job_family_compatibility,moderate_fit,1
de00db31-95d4-4f59-b838-83ed787df553,FL,1,aa811a27-0a08-4d88-a8ac-5eb9574db89b,GE Vernova Project Management Specialist,scraper,GE Vernova,53.81,47.81,near_fit,2,job_family_compatibility,moderate_fit,2
de00db31-95d4-4f59-b838-83ed787df553,FL,1,30461847-21a9-44c4-a4e8-e702395d0552,Field Service Technician-2,scraper,GE Vernova,53.13,47.13,near_fit,2,job_family_compatibility,moderate_fit,3
de00db31-95d4-4f59-b838-83ed787df553,FL,1,4f09ba62-f310-4d0e-820d-c4046877a994,Field Service Technician-1,scraper,GE Vernova,53.13,47.13,near_fit,2,job_family_compatibility,moderate_fit,4
de00db31-95d4-4f59-b838-83ed787df553,FL,1,bc17abfe-738c-446e-b265-c2ab66dc5db5,Material Handler,scraper,Ball Corporation,50.46,44.46,near_fit,2,job_family_compatibility,moderate_fit,5
de00db31-95d4-4f59-b838-83ed787df553,FL,1,0cf3e86d-7b7b-49b5-b0e7-95f732a9356b,Service Representative - ASCO - Miami,scraper,Schneider Electric,50.03,44.03,near_fit,2,job_family_compatibility,moderate_fit,6
de00db31-95d4-4f59-b838-83ed787df553,FL,1,b9112c8c-6881-4ed1-8e11-5631d7599fd3,Senior Field Service Representative,scraper,Schneider Electric,50.03,44.03,near_fit,2,job_family_compatibility,moderate_fit,7
de00db31-95d4-4f59-b838-83ed787df553,FL,1,d6ce56c8-37c1-4825-9f1c-6a380cc955c6,Service Representative - ASCO - Tallahassee,scraper,Schneider Electric,50.03,44.03,near_fit,2,job_family_compatibility,moderate_fit,8
de00db31-95d4-4f59-b838-83ed787df553,FL,1,b0677759-9c1d-478f-8e04-71c859b8420f,Field Service Representative,scraper,Schneider Electric,50.00,44.00,near_fit,2,job_family_compatibility,moderate_fit,9
de00db31-95d4-4f59-b838-83ed787df553,FL,1,20c6eb5b-170a-4a62-9a6d-914ebb2d054c,Tooling & Maintenance Specialist - Night Shift,scraper,Ball Corporation,14.68,20.68,ineligible,2,job_family_compatibility,low_fit,10
de00db31-95d4-4f59-b838-83ed787df553,FL,1,d4217303-4874-4b65-8c4f-23b62efe1802,Production Technician,scraper,Ball Corporation,52.60,46.60,near_fit,3,job_family_compatibility,moderate_fit,11
de00db31-95d4-4f59-b838-83ed787df553,FL,1,a50ce27e-34e7-4a00-821d-3066412287bf,"Materials Leader (Pensacola, FL)",scraper,GE Vernova,50.53,44.53,near_fit,3,job_family_compatibility,moderate_fit,12
de18388a-6b15-439b-96e8-06099a878e05,GA,2,dde856d5-1a5e-449a-b28c-c621262d2fdb,Field Service Technician I,scraper,Schneider Electric,51.94,45.94,near_fit,1,job_family_compatibility,moderate_fit,1
de18388a-6b15-439b-96e8-06099a878e05,GA,2,d2b5bb83-b02b-43d9-9075-87bcffd426ba,System Specialist III,scraper,Schneider Electric,15.35,21.35,ineligible,1,job_family_compatibility,low_fit,2
de18388a-6b15-439b-96e8-06099a878e05,GA,2,6e0cf920-9cdc-40a1-a692-9191c7cde9f1,Welder,scraper,GE Vernova,60.92,54.92,near_fit,2,seniority_compatibility,good_fit,3
de18388a-6b15-439b-96e8-06099a878e05,GA,2,f598393a-49cf-4330-97e9-3febf3c6614a,HVAC Installer - 2nd Shift (Apprenticeship Program),employer_created,Acme Industrial,57.06,46.06,near_fit,2,job_family_compatibility,moderate_fit,4
de18388a-6b15-439b-96e8-06099a878e05,GA,2,88fed694-ea9b-4bfa-a0e3-7edf70bcfc1a,Materials Handler,scraper,Southwire,53.16,47.16,near_fit,2,job_family_compatibility,moderate_fit,5
de18388a-6b15-439b-96e8-06099a878e05,GA,2,07217a0b-d6bf-4e3f-a895-d81309df4cf2,Aircraft Mtc Surface Coat Technician,scraper,Delta Air Lines,53.09,47.09,near_fit,2,job_family_compatibility,moderate_fit,6
de18388a-6b15-439b-96e8-06099a878e05,GA,2,7589aba9-4d64-4d0f-83dc-238301e9777a,AMT - Avionics - Component Maintenance,scraper,Delta Air Lines,52.75,46.75,near_fit,2,job_family_compatibility,moderate_fit,7
de18388a-6b15-439b-96e8-06099a878e05,GA,2,01811a18-2fb7-4c0a-a7e0-15143caaf65e,Ground Maintenance Mechanic (Stationary) - ATL,scraper,Delta Air Lines,52.50,46.50,near_fit,2,job_family_compatibility,moderate_fit,8
de18388a-6b15-439b-96e8-06099a878e05,GA,2,219d497c-2d8d-4ea1-bfd1-da18bc79a201,Aircraft Support Mechanic,scraper,Delta Air Lines,52.50,46.50,near_fit,2,job_family_compatibility,moderate_fit,9
de18388a-6b15-439b-96e8-06099a878e05,GA,2,c2caf92c-6f39-4f8f-987a-817169014ab5,Aircraft Support Mechanic,scraper,Delta Air Lines,52.50,46.50,near_fit,2,job_family_compatibility,moderate_fit,10
de18388a-6b15-439b-96e8-06099a878e05,GA,2,88be611e-8df7-464a-91a3-fbaa826c984f,Ground Maintenance Mechanic (Motorized) - ATL,scraper,Delta Air Lines,52.44,46.44,near_fit,2,job_family_compatibility,moderate_fit,11
de18388a-6b15-439b-96e8-06099a878e05,GA,2,51b5fe5a-552b-48f1-8dd9-c51a3c65fbde,Aircraft Maintenance Technician 2,scraper,Delta Air Lines,52.34,46.34,near_fit,2,job_family_compatibility,moderate_fit,12
de18388a-6b15-439b-96e8-06099a878e05,GA,2,7be0d8c5-61fb-42e0-85e2-e57eaa3c8c92,Building Automation Technician II,scraper,Schneider Electric,51.86,45.86,near_fit,2,job_family_compatibility,moderate_fit,13
de18388a-6b15-439b-96e8-06099a878e05,GA,2,23cc0d4f-2f56-4972-9c03-5b87c1ff0806,Hourly Warehouse Team Member - Temporary Full-Time - Atlanta HVC (PS&L),employer_import,Ford Motor Company,51.80,45.80,near_fit,2,job_family_compatibility,moderate_fit,14
de18388a-6b15-439b-96e8-06099a878e05,GA,2,092dfb2b-ff27-4d1b-aa53-8719e5b2f01e,System Specialist I,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,15
de18388a-6b15-439b-96e8-06099a878e05,GA,2,6c0c32de-720f-468e-9db4-98fcf35d3476,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,16
de18388a-6b15-439b-96e8-06099a878e05,GA,2,784960ea-8969-447d-935d-2a0e711996d6,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,17
de18388a-6b15-439b-96e8-06099a878e05,GA,2,9089b0d0-9bcc-4423-9a86-9ec534a5f15a,Building Automation Technician II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,18
de18388a-6b15-439b-96e8-06099a878e05,GA,2,91897402-de57-4dab-9099-843ecbb624b3,System Specialist I,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,19
de18388a-6b15-439b-96e8-06099a878e05,GA,2,aa9c7ad9-821b-405c-8099-64057cbf133a,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,20
de18388a-6b15-439b-96e8-06099a878e05,GA,2,bd562210-99d4-4bde-8780-2e54953bf3dd,System Specialist II,scraper,Schneider Electric,51.75,45.75,near_fit,2,job_family_compatibility,moderate_fit,21
de18388a-6b15-439b-96e8-06099a878e05,GA,2,2d4478e8-6572-4cea-9bed-ebb35b0452ad,Field Service Representative - Secure Power/Electronic,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,22
de18388a-6b15-439b-96e8-06099a878e05,GA,2,4e19e54f-bbc8-4fd7-b592-eec1b5dd3bb6,Field Service Representative - Power Distribution/Electrical,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,23
de18388a-6b15-439b-96e8-06099a878e05,GA,2,a25b80fb-8867-4bcf-a7f1-659b46569740,Field Service Representative I,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,24
de18388a-6b15-439b-96e8-06099a878e05,GA,2,a73a1c20-1806-418a-93c9-d8d84fa23ae3,Field Service Representative I,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,25
de18388a-6b15-439b-96e8-06099a878e05,GA,2,c98f5980-0f8d-4ab0-8c1e-0b16113ef018,Field Service Representative - Power Distribution/Electrical,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,26
de18388a-6b15-439b-96e8-06099a878e05,GA,2,dbcdcc74-0ea5-4c37-ad66-1bbc27f2fd34,Field Service Representative I,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,27
de18388a-6b15-439b-96e8-06099a878e05,GA,2,dd301bdc-0e82-4e98-9e14-57c8247c0260,Field Service Representative - Power Distribution/Electrical,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,28
de18388a-6b15-439b-96e8-06099a878e05,GA,2,5ed09f56-d309-4c8d-9513-b28283aba939,Machinist,scraper,GE Vernova,49.95,43.95,near_fit,2,job_family_compatibility,moderate_fit,29
de18388a-6b15-439b-96e8-06099a878e05,GA,2,129030bc-0db8-4ed9-b4c0-25583cbef1ba,Field Service Technician,scraper,Schneider Electric,49.20,43.20,near_fit,2,job_family_compatibility,moderate_fit,30
de18388a-6b15-439b-96e8-06099a878e05,GA,2,619f163a-21a4-402f-ab9c-510eb8b05894,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,49.20,43.20,near_fit,2,job_family_compatibility,moderate_fit,31
de18388a-6b15-439b-96e8-06099a878e05,GA,2,84ee4830-5a83-48d2-8872-a5a40e7f329b,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,49.20,43.20,near_fit,2,job_family_compatibility,moderate_fit,32
de18388a-6b15-439b-96e8-06099a878e05,GA,2,2713d0f9-14c5-40f6-b6d4-8c648816908e,Production Technician,scraper,Ball Corporation,53.62,47.62,near_fit,3,job_family_compatibility,moderate_fit,33
de18388a-6b15-439b-96e8-06099a878e05,GA,2,6b516d60-f9b8-449c-a7f4-b4a140372932,Order Filler,scraper,Southwire,53.35,47.35,near_fit,3,job_family_compatibility,moderate_fit,34
de18388a-6b15-439b-96e8-06099a878e05,GA,2,3a49304e-d302-4423-a97a-4f65ef8ac44d,Machinist millwright,scraper,Ball Corporation,52.78,46.78,near_fit,3,job_family_compatibility,moderate_fit,35
de18388a-6b15-439b-96e8-06099a878e05,GA,2,050f299a-3320-4e53-91aa-e93418d2ab99,Buncher Operator II,employer_import,Southwire,52.73,46.73,near_fit,3,job_family_compatibility,moderate_fit,36
de18388a-6b15-439b-96e8-06099a878e05,GA,2,7b12cd8f-f67a-4e7c-8890-2a3b1edbe2b7,Extruder Operator II (2nd Shift),employer_import,Southwire,52.73,46.73,near_fit,3,job_family_compatibility,moderate_fit,37
de18388a-6b15-439b-96e8-06099a878e05,GA,2,d2b34f76-7d66-4bee-bcb0-269bbb7d0f75,Take-up Operator I,scraper,Southwire,52.70,46.70,near_fit,3,job_family_compatibility,moderate_fit,38
de18388a-6b15-439b-96e8-06099a878e05,GA,2,0336a541-1cd7-4970-b181-33a30857fa4c,Armoring Machine Operator,scraper,Southwire,52.66,46.66,near_fit,3,job_family_compatibility,moderate_fit,39
de18388a-6b15-439b-96e8-06099a878e05,GA,2,609a49ef-4f83-4ef1-a315-0debfc1faa16,"Operator, Take Up I",scraper,Southwire,52.66,46.66,near_fit,3,job_family_compatibility,moderate_fit,40
de18388a-6b15-439b-96e8-06099a878e05,GA,2,67b5286c-436e-453c-aefb-acc7d5793715,Armoring Machine Operator,employer_import,Southwire,52.66,46.66,near_fit,3,job_family_compatibility,moderate_fit,41
de18388a-6b15-439b-96e8-06099a878e05,GA,2,97e3ae11-f613-41dd-adca-c8d1e4d5cdaa,"Operator, Take Up I",scraper,Southwire,52.66,46.66,near_fit,3,job_family_compatibility,moderate_fit,42
de18388a-6b15-439b-96e8-06099a878e05,GA,2,dd3d814c-135d-4c3a-9dfc-fd6607803797,Armoring Machine Operator,scraper,Southwire,52.66,46.66,near_fit,3,job_family_compatibility,moderate_fit,43
de18388a-6b15-439b-96e8-06099a878e05,GA,2,8e1eb9a8-1dea-4839-8b5b-98dcc8d257e9,Machinist I,scraper,Southwire,52.65,46.65,near_fit,3,job_family_compatibility,moderate_fit,44
de18388a-6b15-439b-96e8-06099a878e05,GA,2,2f35d354-c982-4f31-b4fe-ea388c7854ae,"Operator, Extruder II",scraper,Southwire,52.64,46.64,near_fit,3,job_family_compatibility,moderate_fit,45
de18388a-6b15-439b-96e8-06099a878e05,GA,2,3ecaaebf-ef87-4111-bb8d-13ee3cdabd7b,Extruder Operator II,scraper,Southwire,52.64,46.64,near_fit,3,job_family_compatibility,moderate_fit,46
de18388a-6b15-439b-96e8-06099a878e05,GA,2,92590e54-154b-4c57-bb63-9474a07ed6f7,Warehouse Associate Manufacturing II,scraper,Southwire,52.63,46.63,near_fit,3,job_family_compatibility,moderate_fit,47
de18388a-6b15-439b-96e8-06099a878e05,GA,2,bf6b4bf7-bb1c-4622-ba58-0f138afba361,Warehouse Associate Manufacturing II,scraper,Southwire,52.63,46.63,near_fit,3,job_family_compatibility,moderate_fit,48
de18388a-6b15-439b-96e8-06099a878e05,GA,2,6a2fad85-24bd-4ef0-96c2-b87f6416fc5c,"Operator, Drawing I",scraper,Southwire,52.62,46.62,near_fit,3,job_family_compatibility,moderate_fit,49
de18388a-6b15-439b-96e8-06099a878e05,GA,2,c5c038f7-28c1-4d3d-8c12-933878644fc1,Warehouse Associate Manufacturing II,scraper,Southwire,52.62,46.62,near_fit,3,job_family_compatibility,moderate_fit,50
df9dbdb0-fb96-4896-9a50-19a4f709e9a5,FL,2,f49de743-0a5c-466f-aa6e-85a5e1abb8bf,Field Service Technician,scraper,GE Vernova,55.36,49.36,near_fit,2,job_family_compatibility,moderate_fit,1
df9dbdb0-fb96-4896-9a50-19a4f709e9a5,FL,2,aa811a27-0a08-4d88-a8ac-5eb9574db89b,GE Vernova Project Management Specialist,scraper,GE Vernova,55.03,49.03,near_fit,2,job_family_compatibility,moderate_fit,2
df9dbdb0-fb96-4896-9a50-19a4f709e9a5,FL,2,4f09ba62-f310-4d0e-820d-c4046877a994,Field Service Technician-1,scraper,GE Vernova,54.13,48.13,near_fit,2,job_family_compatibility,moderate_fit,3
df9dbdb0-fb96-4896-9a50-19a4f709e9a5,FL,2,b9112c8c-6881-4ed1-8e11-5631d7599fd3,Senior Field Service Representative,scraper,Schneider Electric,51.16,45.16,near_fit,2,job_family_compatibility,moderate_fit,4
df9dbdb0-fb96-4896-9a50-19a4f709e9a5,FL,2,b0677759-9c1d-478f-8e04-71c859b8420f,Field Service Representative,scraper,Schneider Electric,51.12,45.12,near_fit,2,job_family_compatibility,moderate_fit,5
df9dbdb0-fb96-4896-9a50-19a4f709e9a5,FL,2,20c6eb5b-170a-4a62-9a6d-914ebb2d054c,Tooling & Maintenance Specialist - Night Shift,scraper,Ball Corporation,15.12,21.12,ineligible,2,job_family_compatibility,low_fit,6
df9dbdb0-fb96-4896-9a50-19a4f709e9a5,FL,2,d4217303-4874-4b65-8c4f-23b62efe1802,Production Technician,scraper,Ball Corporation,53.23,47.23,near_fit,3,job_family_compatibility,moderate_fit,7
dfc66469-4bec-4e0b-a39a-e3919b0e139d,IA,2,ad9ace0a-35e9-4b3a-945f-ea189fa9909a,High Voltage Technician III,scraper,GE Vernova,15.69,21.69,ineligible,2,job_family_compatibility,low_fit,1
e04ebe66-4c38-4601-9222-723f2784601f,AL,1,946b1c6d-9602-49c2-9e41-76a8da8db0fa,Machine Operator EG,scraper,Southwire,52.07,46.07,near_fit,2,job_family_compatibility,moderate_fit,1
e04ebe66-4c38-4601-9222-723f2784601f,AL,1,334c520d-9f9d-4ba6-b719-3ba479d79642,Warehouse Associate Manufacturing II,scraper,Southwire,52.04,46.04,near_fit,3,job_family_compatibility,moderate_fit,2
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,dde856d5-1a5e-449a-b28c-c621262d2fdb,Field Service Technician I,scraper,Schneider Electric,51.94,45.94,near_fit,1,job_family_compatibility,moderate_fit,1
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,d2b5bb83-b02b-43d9-9075-87bcffd426ba,System Specialist III,scraper,Schneider Electric,15.12,21.12,ineligible,1,job_family_compatibility,low_fit,2
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,f598393a-49cf-4330-97e9-3febf3c6614a,HVAC Installer - 2nd Shift (Apprenticeship Program),employer_created,Acme Industrial,57.06,46.06,near_fit,2,job_family_compatibility,moderate_fit,3
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,88fed694-ea9b-4bfa-a0e3-7edf70bcfc1a,Materials Handler,scraper,Southwire,52.74,46.74,near_fit,2,job_family_compatibility,moderate_fit,4
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,219d497c-2d8d-4ea1-bfd1-da18bc79a201,Aircraft Support Mechanic,scraper,Delta Air Lines,52.00,46.00,near_fit,2,job_family_compatibility,moderate_fit,5
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,c2caf92c-6f39-4f8f-987a-817169014ab5,Aircraft Support Mechanic,scraper,Delta Air Lines,52.00,46.00,near_fit,2,job_family_compatibility,moderate_fit,6
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,619f163a-21a4-402f-ab9c-510eb8b05894,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,51.37,45.37,near_fit,2,job_family_compatibility,moderate_fit,7
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,84ee4830-5a83-48d2-8872-a5a40e7f329b,Field Service Technician - HVAC/Cooling,scraper,Schneider Electric,51.37,45.37,near_fit,2,job_family_compatibility,moderate_fit,8
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,7be0d8c5-61fb-42e0-85e2-e57eaa3c8c92,Building Automation Technician II,scraper,Schneider Electric,51.36,45.36,near_fit,2,job_family_compatibility,moderate_fit,9
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,6c0c32de-720f-468e-9db4-98fcf35d3476,System Specialist II,scraper,Schneider Electric,51.26,45.26,near_fit,2,job_family_compatibility,moderate_fit,10
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,092dfb2b-ff27-4d1b-aa53-8719e5b2f01e,System Specialist I,scraper,Schneider Electric,51.25,45.25,near_fit,2,job_family_compatibility,moderate_fit,11
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,784960ea-8969-447d-935d-2a0e711996d6,System Specialist II,scraper,Schneider Electric,51.25,45.25,near_fit,2,job_family_compatibility,moderate_fit,12
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,9089b0d0-9bcc-4423-9a86-9ec534a5f15a,Building Automation Technician II,scraper,Schneider Electric,51.25,45.25,near_fit,2,job_family_compatibility,moderate_fit,13
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,91897402-de57-4dab-9099-843ecbb624b3,System Specialist I,scraper,Schneider Electric,51.25,45.25,near_fit,2,job_family_compatibility,moderate_fit,14
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,aa9c7ad9-821b-405c-8099-64057cbf133a,System Specialist II,scraper,Schneider Electric,51.25,45.25,near_fit,2,job_family_compatibility,moderate_fit,15
e18853b4-0248-4e33-8f16-37f0d16a0b77,GA,2,bd562210-99d4-4bde-8780-2e54953bf3dd,System Specialist II,scraper,Schneider Electric,51.25,45.25,near_fit,2,job_family_compatibility,moderate_fit,16
